"","U.Clus.1","U.Clus.2","U.Clus.3","U.Clus.4","U.Clus.5","U.Clus.6","U.Clus.7","U.Clus.8","U.Clus.9","U.Clus.10","U.Clus.11","U.Clus.12","U.Clus.13","U.Clus.14","U.Clus.15","U.Clus.16","U.Clus.17","U.Clus.18","U.Clus.19","U.Clus.20","U.Clus.21","U.Clus.22","U.Clus.23","U.Clus.24","U.Clus.25","U.Clus.26","U.Clus.27","U.Clus.28","U.Clus.29","U.Clus.30","U.Clus.31","U.Clus.32","U.Clus.33","U.Clus.34","U.Clus.35","U.Clus.36","U.Clus.37","U.Clus.38","U.Clus.39","U.Clus.40","U.Clus.41","U.Clus.42","U.Clus.43","U.Clus.44","U.Clus.45","U.Clus.46","U.Clus.47","U.Clus.48","U.Clus.49","U.Clus.50","U.Clus.51","U.Clus.52","U.Clus.53","U.Clus.54","U.Clus.55","U.Clus.56","U.Clus.57","U.Clus.58","U.Clus.59","U.Clus.60","U.Clus.61","U.Clus.62","U.Clus.63","U.Clus.64"
"16130571",6.98944687600149e-06,6.90223088765328e-06,1.76814859562735e-05,7.22780297643076e-06,0.000879787253740408,2.22356061304764e-05,0.997085905608439,3.92633107235018e-06,1.51707096789699e-05,6.75474178187191e-06,8.72578830528757e-06,1.99978453552926e-05,1.03111787137638e-05,1.62479913762095e-06,1.95218015596758e-05,4.6798278943768e-06,1.98124982860836e-06,4.82587702351127e-06,6.43102795928883e-06,8.68560406917189e-06,4.16143413839004e-06,0.000246432869069236,7.56253645295593e-06,2.49309274360207e-06,4.17436827751446e-05,9.59100608945303e-06,8.68575645457445e-05,3.35571854672066e-05,4.34432394087007e-06,5.65991876403046e-06,2.90561990695621e-06,1.97741782817238e-05,5.60953301494223e-05,2.17226342638515e-05,3.8278381116597e-05,1.77629561931219e-05,9.33632728089515e-06,1.4771893020293e-05,0.000171690862251811,4.00415885719087e-06,1.9241792437026e-05,1.77190072802331e-05,7.58207181478278e-05,1.37611709639937e-05,6.03579606778026e-05,6.13408535593643e-05,0.000227217177008747,1.44215635587751e-05,6.96514396117448e-06,2.10441070532109e-05,1.11490558845601e-05,6.28387407238754e-05,8.33988943164756e-06,1.95364239841379e-05,1.86264527713415e-05,6.48062589510838e-06,1.89276182462052e-05,9.4354003095013e-05,1.61489841428119e-05,7.51779474442016e-05,2.68082419715623e-06,3.31650249112302e-05,3.82597138877493e-05,0.000138313028042235
"3000516",4.77966643077578e-29,1.15008685942092e-29,3.84782121308822e-30,4.74925973811633e-29,7.42079599774167e-30,5.41643380993181e-28,8.32959729373494e-30,4.15417717964223e-29,8.17542934331812e-29,1.03640768155406e-29,6.28531150416542e-27,3.08193442310504e-29,8.44370389678911e-30,6.33199486323015e-31,1.53231160057376e-28,2.12492719183423e-28,5.79266248623465e-31,5.41827520755291e-29,2.65682138840972e-30,1.11030049562373e-28,1.72550972811624e-30,3.1734136542776e-30,2.41531476608827e-30,2.53091270891509e-30,7.83993790301892e-30,5.48437519673695e-30,5.48964136548416e-30,3.62198397234076e-28,1.79859776059984e-30,1.17063499354981e-27,7.16918831662798e-31,2.96221382779438e-30,1.59417377944105e-30,7.16631517537528e-29,5.41632763142743e-30,1.90258129663723e-28,6.67234729149503e-30,1.02624887757189e-28,1.50086099437199e-28,8.91761300001996e-31,7.4543608657504e-27,6.69687927623414e-29,4.00297983064691e-27,4.09563958739246e-28,1.24366979305723e-29,8.02529598779326e-29,5.6093023630629e-30,5.68847511644716e-28,1.47969447417814e-29,5.41820819896794e-29,8.55903041918996e-29,3.24180331350561e-30,5.19676549418537e-29,7.52262319218415e-30,4.40780408899707e-28,1,1.87919793955343e-28,1.60302538099074e-29,9.06422922526661e-28,4.04343294552691e-30,6.02390018586338e-29,7.34077437414138e-29,1.49846258865391e-28,2.08524920047536e-30
"3000506",4.77966643077578e-29,1.15008685942092e-29,3.84782121308822e-30,4.74925973811633e-29,7.42079599774167e-30,5.41643380993181e-28,8.32959729373494e-30,4.15417717964223e-29,8.17542934331812e-29,1.03640768155406e-29,6.28531150416542e-27,3.08193442310504e-29,8.44370389678911e-30,6.33199486323015e-31,1.53231160057376e-28,2.12492719183423e-28,5.79266248623465e-31,5.41827520755291e-29,2.65682138840972e-30,1.11030049562373e-28,1.72550972811624e-30,3.1734136542776e-30,2.41531476608827e-30,2.53091270891509e-30,7.83993790301892e-30,5.48437519673695e-30,5.48964136548416e-30,3.62198397234076e-28,1.79859776059984e-30,1.17063499354981e-27,7.16918831662798e-31,2.96221382779438e-30,1.59417377944105e-30,7.16631517537528e-29,5.41632763142743e-30,1.90258129663723e-28,6.67234729149503e-30,1.02624887757189e-28,1.50086099437199e-28,8.91761300001996e-31,7.4543608657504e-27,6.69687927623414e-29,4.00297983064691e-27,4.09563958739246e-28,1.24366979305723e-29,8.02529598779326e-29,5.6093023630629e-30,5.68847511644716e-28,1.47969447417814e-29,5.41820819896794e-29,8.55903041918996e-29,3.24180331350561e-30,5.19676549418537e-29,7.52262319218415e-30,4.40780408899707e-28,1,1.87919793955343e-28,1.60302538099074e-29,9.06422922526661e-28,4.04343294552691e-30,6.02390018586338e-29,7.34077437414138e-29,1.49846258865391e-28,2.08524920047536e-30
"4046",4.77966643077578e-29,1.15008685942092e-29,3.84782121308822e-30,4.74925973811633e-29,7.42079599774167e-30,5.41643380993181e-28,8.32959729373494e-30,4.15417717964223e-29,8.17542934331812e-29,1.03640768155406e-29,6.28531150416542e-27,3.08193442310504e-29,8.44370389678911e-30,6.33199486323015e-31,1.53231160057376e-28,2.12492719183423e-28,5.79266248623465e-31,5.41827520755291e-29,2.65682138840972e-30,1.11030049562373e-28,1.72550972811624e-30,3.1734136542776e-30,2.41531476608827e-30,2.53091270891509e-30,7.83993790301892e-30,5.48437519673695e-30,5.48964136548416e-30,3.62198397234076e-28,1.79859776059984e-30,1.17063499354981e-27,7.16918831662798e-31,2.96221382779438e-30,1.59417377944105e-30,7.16631517537528e-29,5.41632763142743e-30,1.90258129663723e-28,6.67234729149503e-30,1.02624887757189e-28,1.50086099437199e-28,8.91761300001996e-31,7.4543608657504e-27,6.69687927623414e-29,4.00297983064691e-27,4.09563958739246e-28,1.24366979305723e-29,8.02529598779326e-29,5.6093023630629e-30,5.68847511644716e-28,1.47969447417814e-29,5.41820819896794e-29,8.55903041918996e-29,3.24180331350561e-30,5.19676549418537e-29,7.52262319218415e-30,4.40780408899707e-28,1,1.87919793955343e-28,1.60302538099074e-29,9.06422922526661e-28,4.04343294552691e-30,6.02390018586338e-29,7.34077437414138e-29,1.49846258865391e-28,2.08524920047536e-30
"338",1.09426444348566e-08,5.72142256367603e-07,1.40239421207255e-08,2.81561975978822e-08,4.29001934903523e-09,1.8736846819708e-08,4.33633083582917e-09,4.88983458070487e-09,3.79255253296367e-09,0.999994747542028,2.80611266026356e-08,2.13479604692531e-09,9.89111608925946e-10,5.30171828530834e-10,1.26653909876686e-08,4.69474370120953e-09,4.21503981600417e-10,4.64288773125706e-09,1.90465523812346e-09,2.97233765010237e-09,1.4589507663746e-09,2.20082937206173e-09,2.42892241789752e-09,6.47498677721252e-10,2.97660751395141e-09,1.55845482625788e-08,2.05716039099978e-09,5.01991964144413e-07,1.19218246177591e-09,3.02733533902866e-09,6.46282916704301e-10,1.64085950925772e-09,9.08962890260522e-10,1.05757829119556e-06,1.10804016442849e-08,9.04013236666445e-09,6.07070976072518e-09,2.51167469799542e-07,1.20833400979195e-07,4.84828169261064e-10,2.50717840468713e-08,9.80850456514814e-08,4.20482766474375e-08,1.19326545230064e-08,5.95290432557974e-08,3.89392465406493e-08,4.59086591456866e-09,1.12709305489879e-08,5.27856285037305e-07,6.90005545768891e-08,3.26673631387275e-09,3.01721395189306e-09,1.47037964289701e-06,1.5736676456768e-08,5.44714537682236e-08,5.92518679859638e-09,2.52524486751526e-08,2.26785933525181e-08,1.62009411809009e-08,2.00826286726856e-09,1.97096559541105e-09,1.16555906844535e-08,1.72265984637902e-08,9.98285515463938e-10
"5280723",6.56719438820049e-07,1.71339067555839e-05,4.24250824776621e-05,1.33864793171551e-06,8.83388353286276e-06,1.77139495360556e-06,1.21821065069499e-05,5.4017799071955e-07,8.68100972247218e-07,7.69244780692015e-06,2.47284431517678e-06,9.45789924629717e-07,3.40927087721245e-07,1.81441070703604e-07,1.42295864156924e-06,6.75978367393561e-07,1.4384361972683e-07,6.04271328291553e-07,6.32390439328278e-07,6.39632279818214e-07,4.6463678193383e-07,1.33893338085964e-06,8.82048700777767e-07,2.39120147914209e-07,1.44681355673245e-06,3.95973717133298e-05,1.23898284680673e-06,6.27073991182498e-06,5.740954241724e-07,5.09878729733462e-07,4.12234976408873e-07,7.04685068096841e-07,5.51876080499362e-07,7.37785212562926e-06,1.56597359536233e-05,1.05266349413188e-06,7.50026674901485e-05,6.35284059590925e-06,7.68688135776604e-06,2.21412166516461e-07,2.37385386566199e-06,6.17448804409671e-06,7.67459971978952e-06,1.33902283350941e-06,0.999299931457644,2.44038712470546e-06,4.25561469860254e-06,1.65593090353687e-06,4.70820774265706e-06,3.09503162950101e-06,7.86143601285601e-07,1.5464101836496e-06,1.06859604900074e-05,0.000222807345933046,2.55960842514711e-06,8.67627405084576e-07,2.07027221398702e-06,0.000147377857313427,1.79638633464455e-06,1.47250443897839e-06,3.36583863121311e-07,1.42845952784603e-06,2.76240349811242e-06,7.65826621141522e-07
"9831415",1.37894709695655e-06,1.25524397672879e-05,0.999040340234597,2.47127829447503e-06,6.46011920264858e-06,3.4448303007011e-06,1.21971125387552e-05,1.05405789023507e-06,1.71669703375634e-06,5.49794937802601e-06,2.98867266796951e-06,2.67355785714413e-06,9.28851696895395e-07,6.04152125975512e-07,3.13024840539869e-06,1.90448900280445e-06,5.24084698531723e-07,2.39027530937801e-06,1.94447458959327e-06,1.63078632899264e-06,1.48714937526336e-06,5.53707922705745e-06,3.56813962230303e-06,8.20337447344172e-07,7.06291042095617e-06,8.5075070108286e-05,3.49123728163181e-06,7.72263064461236e-06,3.47745604876242e-06,1.1872055658655e-06,1.8489218510715e-06,2.71568119158152e-06,2.52503274387837e-06,5.48653158424125e-06,6.14044734113759e-05,2.57367015647892e-06,1.41893875337245e-05,7.77853487411552e-06,7.47006442342113e-06,1.03406033591252e-06,3.7326873906731e-06,9.79303005860414e-06,7.70914273687461e-06,2.60094857653923e-06,0.000525744739887492,4.73395764133212e-06,1.18444567091571e-05,3.19729254978579e-06,3.60095662928564e-06,3.63887105109181e-06,1.7006562287631e-06,9.40452174478648e-06,6.47821867628237e-06,1.98039148501764e-05,5.13150965700858e-06,1.0869337988028e-06,6.03424577147919e-06,2.12886305236458e-05,3.45338679246127e-06,4.34238341230809e-06,8.15865082556569e-07,1.56602479835919e-06,6.24124538906578e-06,3.76754741337863e-06
"5324346",0.00884839420381605,0.0529006115009336,0.00389888640768322,0.0563988026058778,0.00189944445361574,0.0091207241547105,0.00300960928184362,0.00258014988907715,0.00466167433228271,0.00791697863495031,0.00982441082983345,0.00193004868096426,0.000681014430600115,0.000215577180092048,0.0481636779698134,0.0111898356182184,0.000232557353561326,0.00727008915388575,0.000912841333450374,0.00450841415040567,0.000543183387097363,0.00112165355326199,0.000864753713464191,0.00059310528618034,0.00426081370191445,0.00625039701489155,0.00144033582450301,0.0294247034683265,0.000868473531003242,0.00748563058052609,0.000290551120157351,0.0013461799205045,0.000671609140411303,0.0673394095655659,0.00220278563701725,0.00589304846080413,0.004149172216328,0.102401197191833,0.0331001926551633,0.000394698791906035,0.0231660156133598,0.103558446716259,0.0539291873134388,0.00865858763552185,0.0093570994730593,0.0207055608368371,0.00268380721507215,0.0307314203305884,0.00474897067314251,0.0127777837126481,0.00545721073552892,0.00187092786139924,0.0485696913694892,0.00370164953185765,0.017251150170796,0.0154429993833043,0.0776495255780311,0.00436036136629756,0.0219151666918003,0.0012820237952497,0.00310579651877867,0.00324760731390878,0.0180478923556634,0.000975480881493318
"71481097",0.000130018538976712,1.20686397142088e-05,8.38938504349872e-06,2.14911514857279e-05,6.47318092749105e-06,0.00176776522096001,1.06415670061058e-05,0.000129899274881238,0.000127689349318912,1.1580641993193e-05,0.000114013859031184,0.000189739521026612,8.08704134368558e-05,1.48010366533598e-06,0.00386117243953443,0.000394807489164136,1.59510773942398e-06,3.8556399844219e-05,6.35737109620452e-06,0.00323878750780425,3.96662727300222e-06,5.83731432126607e-06,5.7793424077623e-06,9.47633595404956e-06,2.18338240049904e-05,9.17083577659393e-06,2.82676552076347e-05,0.000111699736676983,3.51551163800238e-06,0.000175388409985515,1.38823594680596e-06,1.34651833187522e-05,3.00895726038667e-06,2.67387407011085e-05,7.90345427076888e-06,0.000582806403267143,5.71650323293151e-06,3.41769362006861e-05,8.30461639158488e-05,1.98243118443852e-06,0.00031440811615636,0.000143544314382574,0.00108902743726861,0.00426491113037205,1.12282157568457e-05,0.000301977563093514,6.98100658362653e-06,0.977007129916737,1.0887072294615e-05,2.99697087186649e-05,0.00127755873021886,6.29231323273717e-06,2.44044875377313e-05,8.33098198669951e-06,0.000680315345711341,0.000119977640219723,0.000335158092367379,1.16108263940371e-05,0.00198670532253907,9.67337711489769e-06,0.000827010836990252,0.000152193556731946,8.71503334903399e-05,4.98790890630838e-06
"5206",3.2686708751151e-07,3.23798942227919e-07,1.83689415453214e-06,5.01603272406728e-07,8.16780537176706e-07,6.86897945975632e-07,6.77316063636223e-07,2.48026753351349e-07,2.83966529254606e-07,3.95582111712806e-07,4.19961519769094e-07,7.84862172295185e-07,2.64573990065047e-07,3.14048150141786e-07,6.55928563550929e-07,3.10478076628351e-07,2.72333957745419e-07,3.61031902416634e-07,1.09945363604234e-06,3.88666513271279e-07,1.13255437718318e-06,8.48211830612396e-07,1.47638657141392e-06,2.73134683486957e-07,2.8134581205857e-06,8.52974165077679e-07,1.19165268256642e-06,8.24078535667378e-07,0.999942434119849,2.65142203577034e-07,3.65943458644669e-06,1.22660306474558e-06,4.77139357532138e-07,5.61863529991368e-07,1.13411407388798e-05,4.66470140475943e-07,7.33487091514772e-07,7.84891402004984e-07,7.97643903420956e-07,3.93962477959469e-07,6.79647493697342e-07,8.9568473949038e-07,8.39772184499048e-07,4.69813294535837e-07,1.37428058273254e-06,5.19092964922351e-07,4.27835396542866e-07,7.07676202800767e-07,4.37301413983144e-07,5.77791520458342e-07,3.37764866458441e-07,1.93881673065166e-06,7.20721353217485e-07,7.79020833489046e-07,7.59139244739121e-07,3.52779475950553e-07,8.94156661013422e-07,7.86925402710267e-07,5.5736567004204e-07,6.41491819205206e-07,2.1887296393788e-07,2.75449382731812e-07,7.37539935777485e-07,5.47638674108284e-07
"22833565",1.53753917567237e-05,1.79464757470012e-05,4.02162328588921e-05,2.10757032384285e-05,0.993613514174089,9.09320060790909e-05,0.000835653694174231,2.03273744621135e-05,4.00783036187186e-05,2.00386468723465e-05,3.08617128805488e-05,4.53447823781338e-05,2.88989639439322e-05,5.12407020245606e-06,4.18679350488342e-05,1.34082347525582e-05,5.39467172601575e-06,1.72891105665427e-05,1.9191165118695e-05,2.45039964423718e-05,1.30024482833712e-05,0.000302331250445057,2.5619924636321e-05,9.86066052364576e-06,0.000100123405118893,2.15241454171254e-05,0.00018821240821555,8.77308123945902e-05,1.30085520071501e-05,1.56830698428409e-05,7.2455909536143e-06,3.0626021472314e-05,3.42446250540843e-05,6.6002326919515e-05,0.000216297851104059,5.42066242432694e-05,2.45419546065179e-05,5.2279188950722e-05,0.000333080644214474,1.15287714928216e-05,6.79641008533516e-05,5.59996289209992e-05,0.000162518264266312,3.64124063416489e-05,0.000123609261283356,6.83193871217634e-05,0.000196227085789683,3.50452586685196e-05,5.14611229280367e-05,0.000122586056343807,2.37441556809303e-05,9.438307512247e-05,2.7549521142436e-05,8.28852402757485e-05,6.50339620104502e-05,2.00814863101477e-05,5.03445677553482e-05,0.00150142880012734,4.04725332121256e-05,0.000185957292410993,7.21736398352065e-06,4.69055985676137e-05,0.000263189763351328,0.000116471145679663
"11671467",5.94681355338997e-05,8.68242455606121e-06,9.67887851128538e-06,4.12940149655543e-05,1.77189251989321e-05,0.986694990275913,1.38583185146994e-05,0.00159230553346269,0.000114930632805268,2.06008867453427e-05,0.000142711569190142,0.000201657814022252,6.22358821801931e-05,1.91504084291508e-06,0.000147766454797576,9.07809560382666e-05,1.75171139282061e-06,4.02167688203942e-05,7.38693667091597e-06,0.000316441494409005,4.81609497286429e-06,8.01726103648952e-06,7.61417541823105e-06,6.4491791511391e-06,2.13709357460087e-05,6.3721737139898e-06,3.20357138015859e-05,0.000459429532182581,3.65031567122438e-06,0.000148628217197057,1.7543845993166e-06,1.11729604307872e-05,3.79862807635508e-06,4.6197116593246e-05,1.48732559489095e-05,0.000796870376901028,5.26059847320705e-06,0.000108959644730129,0.000511496642742411,2.32888649380995e-06,0.00182671313233942,4.11795172525472e-05,0.000721051600595271,0.000767830027373513,1.28724550958204e-05,9.14886157018023e-05,1.33154901331432e-05,0.000416822925979731,6.48586226125638e-05,0.0002843799907448,0.000204637736491783,7.51331673695945e-06,3.68815981729542e-05,1.02293149641168e-05,0.00265532555586635,0.000131920332425243,0.000102674160995025,2.94876763471433e-05,0.000279591480906489,1.62584597100226e-05,8.76572291267252e-05,0.000272103971830446,0.00013141754887721,6.30049126940977e-06
"216327",2.09601657951985e-05,0.000237069899110888,1.34123718940731e-05,5.10968466206121e-05,4.66590611560529e-06,1.94527023617047e-05,8.34829004519514e-06,4.81976472534519e-06,1.0277161933514e-05,3.77744426364479e-05,5.02364641521923e-05,3.50396781980214e-06,1.39090244813523e-06,6.20368260422673e-07,0.000325613371760101,1.73595764228902e-05,7.73160333939346e-07,1.9790758366841e-05,2.58957457963208e-06,9.28034914998008e-06,1.67880677617668e-06,3.24571225743104e-06,2.5602603771727e-06,1.13133790828774e-06,7.3274265155233e-06,3.05821104096846e-05,3.07502679812908e-06,0.000172424662106287,1.90323857315077e-06,1.10507164299514e-05,7.19966662260368e-07,3.3046049374026e-06,1.27266939289074e-06,0.000104380523745635,5.06366163350569e-06,1.3579041044874e-05,1.28114679840842e-05,0.000100473084672742,7.04961290253123e-05,8.33247243633412e-07,3.08742137849993e-05,0.997428571613196,0.00012314195844561,3.88413433483693e-05,3.73399368470447e-05,0.000198847671412663,5.50670995976009e-06,5.77435804076238e-05,2.46029082342221e-05,3.88173508586142e-05,1.49340168898834e-05,3.9055667475736e-06,8.62327439151717e-05,2.01934585774777e-05,3.54012983143801e-05,1.36096922506444e-05,0.000233555014554034,1.5914578422372e-05,0.0001372349282497,3.28932348687209e-06,8.1622981078983e-06,9.00282768910155e-06,4.43154060095815e-05,3.01182126368719e-06
"24414",3.1167797001889e-05,3.27407212991567e-05,8.79731277407506e-05,2.82951207786695e-05,6.31867490684419e-05,8.02304338814647e-05,5.21560546777078e-05,3.48975810210729e-05,3.58392580490237e-05,3.97308255197784e-05,4.84992010776614e-05,7.42719053876773e-05,2.92501172651481e-05,0.000278807403329956,5.91179018727437e-05,3.7666138422015e-05,3.96620592398e-05,4.5107132689388e-05,0.000239539875359345,5.20928526525278e-05,0.000285277764359571,7.03162875191308e-05,0.995627892951435,3.97646932695275e-05,0.000111672323890327,4.92762798827403e-05,7.41109369081499e-05,8.44737699796813e-05,7.13525483392748e-05,3.47225005989495e-05,3.97150179149055e-05,9.28780222311047e-05,4.4026184818996e-05,5.07496230389984e-05,0.000171140277982964,4.98414442105032e-05,3.69168866111145e-05,6.26106906745834e-05,7.22834401484193e-05,3.45429202282352e-05,7.60958804361438e-05,7.47079072645158e-05,8.92742252093329e-05,5.90473878734447e-05,7.85583802026272e-05,6.34528682859515e-05,3.34251626106788e-05,7.53063349893746e-05,4.56792460448533e-05,6.08135146546113e-05,4.08582847124521e-05,0.000107881263618949,6.38463375163829e-05,5.71491399720993e-05,8.47719378294178e-05,2.71882384459744e-05,9.79868697445191e-05,6.45086222748536e-05,6.17188103674899e-05,4.30693348365512e-05,2.79288652572079e-05,3.57818656659337e-05,7.93714258749472e-05,5.77812759354038e-05
"60846",0.00469238720123238,0.00803719368225306,0.00111314642818398,0.00198273202543747,0.0013769375396833,0.016418094180636,0.00340021165284328,0.00165769319782922,0.00782266237214868,0.00192342743328296,0.0124046759596613,0.00240956976763621,0.000960297443832551,8.56504620276662e-05,0.0917955649525963,0.00692468459029032,9.01885049362235e-05,0.00327514752082827,0.000349266871473451,0.00747519043905367,0.000217408677178312,0.00149042315852063,0.000360335604212541,0.000247212988904866,0.00142925081054291,0.0011808083608853,0.00141895675715248,0.0223153977663268,0.000158122499712795,0.00400616907394912,9.03348284990343e-05,0.000712028303942281,0.000363601480469982,0.00657304259063168,0.000778473088676021,0.00837700801984207,0.000955856418316135,0.00906498261850403,0.0346595121710091,0.000140867613019524,0.0202444375339236,0.046240523727258,0.216930352523269,0.032920206616152,0.00270760541175621,0.130178375095885,0.00111749945295539,0.114546846469973,0.00157250908381072,0.00690159806549341,0.0206123148345878,0.00072906402740713,0.00574878201678266,0.00148789217593853,0.0149189349847324,0.00428222180891391,0.0395990692371883,0.00325254848579528,0.0367543592007808,0.00106790068750267,0.00345831623469358,0.00577033487112496,0.019687546257026,0.000536246140887664
